,Area Code,Cogs,Difference Between Actual and Target Profit,Date,Inventory,Margin,Market Size,Market,Marketing,记录数,Product Line,Product Type,Product,Profit,Sales,State,Target COGS,Target Margin,Target Profit,Target Sales,Total Expenses,Type
961,775,16,0,2012-12-01,851,25,Small Market,West,4,1,Beans,Espresso,Caffe Mocha,10,41,Nevada,10,20,10,30,15,Regular
962,435,94,7,2012-12-01,540,120,Small Market,West,31,1,Beans,Espresso,Caffe Mocha,77,214,Utah,90,110,70,200,43,Regular
963,702,135,2,2012-12-01,940,187,Small Market,West,122,1,Leaves,Herbal Tea,Chamomile,32,322,Nevada,120,170,30,290,155,Decaf
964,509,115,-5,2012-12-01,1166,174,Small Market,West,37,1,Leaves,Herbal Tea,Chamomile,105,289,Washington,100,160,110,260,69,Decaf
965,775,224,24,2012-12-01,1191,310,Small Market,West,73,1,Leaves,Herbal Tea,Lemon,194,534,Nevada,210,280,170,490,116,Decaf
966,541,81,-4,2012-12-01,551,104,Small Market,West,26,1,Leaves,Herbal Tea,Lemon,66,185,Oregon,70,100,70,170,38,Decaf
967,775,127,2,2012-12-01,830,185,Small Market,West,40,1,Leaves,Herbal Tea,Mint,122,312,Nevada,120,170,120,290,63,Decaf
968,702,247,65,2012-12-01,1744,329,Small Market,West,81,1,Leaves,Tea,Darjeeling,215,576,Nevada,180,240,150,420,114,Regular
969,702,250,57,2012-12-01,1820,251,Small Market,West,70,1,Leaves,Tea,Earl Grey,157,501,Nevada,180,180,100,360,94,Regular
970,971,88,13,2012-12-01,817,133,Small Market,West,29,1,Leaves,Tea,Earl Grey,73,221,Oregon,60,100,60,160,60,Regular
971,775,294,-88,2012-12-01,8252,-294,Small Market,West,111,1,Leaves,Tea,Green Tea,-408,31,Nevada,210,-210,-320,0,145,Regular
972,503,134,21,2012-12-01,690,186,Small Market,West,41,1,Leaves,Tea,Green Tea,121,320,Oregon,90,140,100,230,65,Regular
973,435,20,-15,2012-12-01,218,25,Small Market,West,7,1,Leaves,Tea,Green Tea,-15,45,Utah,10,20,0,30,40,Regular
974,650,154,-74,2013-10-01,3654,-24,Major Market,West,50,1,Beans,Coffee,Decaf Irish Cream,-174,139,California,220,-30,-100,190,93,Decaf
975,415,257,94,2013-10-01,1662,341,Major Market,West,84,1,Beans,Espresso,Decaf Espresso,334,637,California,230,320,240,550,116,Decaf
976,909,122,-50,2013-10-01,2555,-13,Major Market,West,39,1,Beans,Coffee,Amaretto,-110,116,California,170,-20,-60,150,61,Regular
977,818,260,-103,2013-10-01,2548,390,Major Market,West,91,1,Beans,Coffee,Colombian,367,693,California,380,580,470,960,143,Regular
978,714,239,61,2013-10-01,1755,239,Major Market,West,66,1,Beans,Espresso,Caffe Latte,221,509,California,210,220,160,430,90,Regular
979,805,125,-10,2013-10-01,898,173,Major Market,West,113,1,Beans,Espresso,Caffe Mocha,40,318,California,110,160,50,270,146,Regular
980,925,108,51,2013-10-01,971,157,Major Market,West,30,1,Leaves,Herbal Tea,Chamomile,171,282,California,80,130,120,210,42,Decaf
981,951,239,106,2013-10-01,1246,281,Major Market,West,74,1,Leaves,Herbal Tea,Lemon,276,554,California,190,220,170,410,95,Decaf
982,831,123,119,2013-10-01,915,179,Major Market,West,34,1,Leaves,Tea,Darjeeling,199,322,California,50,90,80,140,45,Regular
983,971,43,-37,2013-10-01,419,64,Small Market,West,13,1,Beans,Coffee,Decaf Irish Cream,43,114,Oregon,50,100,80,150,35,Decaf
984,435,79,-70,2013-10-01,593,98,Small Market,West,30,1,Beans,Coffee,Decaf Irish Cream,50,189,Utah,100,160,120,260,64,Decaf
985,206,96,-75,2013-10-01,683,134,Small Market,West,87,1,Beans,Coffee,Decaf Irish Cream,25,245,Washington,140,190,100,330,117,Decaf
986,503,161,25,2013-10-01,1267,161,Small Market,West,45,1,Beans,Espresso,Decaf Espresso,135,343,Oregon,140,150,110,290,70,Decaf
987,360,80,-9,2013-10-01,1055,94,Small Market,West,24,1,Beans,Espresso,Decaf Espresso,71,185,Washington,60,90,80,150,46,Decaf
988,503,51,-57,2013-10-01,503,71,Small Market,West,46,1,Beans,Coffee,Amaretto,-7,130,Oregon,70,100,50,170,76,Regular
989,435,65,-37,2013-10-01,1053,77,Small Market,West,20,1,Beans,Coffee,Amaretto,53,151,Utah,90,110,90,200,41,Regular
990,503,60,-59,2013-10-01,463,84,Small Market,West,19,1,Beans,Coffee,Colombian,31,153,Oregon,80,130,90,210,63,Regular
991,435,47,-47,2013-10-01,375,64,Small Market,West,15,1,Beans,Coffee,Colombian,33,118,Utah,50,100,80,150,42,Regular
992,360,68,-27,2013-10-01,438,99,Small Market,West,21,1,Beans,Coffee,Colombian,83,178,Washington,90,140,110,230,43,Regular
993,206,22,-5,2013-10-01,573,29,Small Market,West,7,1,Beans,Espresso,Caffe Latte,15,54,Washington,10,20,20,30,19,Regular
994,775,21,1,2013-10-01,846,31,Small Market,West,5,1,Beans,Espresso,Caffe Mocha,21,55,Nevada,10,20,20,30,17,Regular
995,435,103,19,2013-10-01,564,133,Small Market,West,33,1,Beans,Espresso,Caffe Mocha,129,251,Utah,80,130,110,210,46,Regular
996,702,125,-21,2013-10-01,898,173,Small Market,West,113,1,Leaves,Herbal Tea,Chamomile,39,318,Nevada,90,150,60,240,147,Decaf
997,360,125,41,2013-10-01,1119,188,Small Market,West,41,1,Leaves,Herbal Tea,Chamomile,171,334,Washington,90,160,130,250,73,Decaf
998,775,154,58,2013-10-01,1132,213,Small Market,West,50,1,Leaves,Herbal Tea,Lemon,178,391,Nevada,120,170,120,290,93,Decaf
999,541,90,18,2013-10-01,572,115,Small Market,West,29,1,Leaves,Herbal Tea,Lemon,108,218,Oregon,60,100,90,160,42,Decaf
1000,775,122,39,2013-10-01,789,176,Small Market,West,39,1,Leaves,Herbal Tea,Mint,169,318,Nevada,90,150,130,240,62,Decaf
1001,435,86,-40,2013-10-01,1698,23,Small Market,West,26,1,Leaves,Herbal Tea,Mint,-40,116,Utah,60,20,0,80,50,Decaf
1002,775,257,202,2013-10-01,1662,341,Small Market,West,84,1,Leaves,Tea,Darjeeling,332,637,Nevada,110,180,130,290,117,Regular
1003,971,21,4,2013-10-01,480,32,Small Market,West,5,1,Leaves,Tea,Darjeeling,24,56,Oregon,0,20,20,20,16,Regular
1004,775,239,141,2013-10-01,1755,239,Small Market,West,66,1,Leaves,Tea,Earl Grey,221,509,Nevada,110,120,80,230,90,Regular
1005,702,255,-369,2013-10-01,7058,-255,Small Market,West,96,1,Leaves,Tea,Green Tea,-539,22,Nevada,110,-110,-170,0,129,Regular
1006,435,25,-28,2013-10-01,209,31,Small Market,West,9,1,Leaves,Tea,Green Tea,-18,60,Utah,0,20,10,20,43,Regular
1007,626,173,-58,2013-11-01,3909,-27,Major Market,West,57,1,Beans,Coffee,Decaf Irish Cream,-188,156,California,200,-30,-130,170,100,Decaf
1008,213,228,102,2013-11-01,1691,304,Major Market,West,75,1,Beans,Espresso,Decaf Espresso,292,567,California,220,290,190,510,107,Decaf
1009,916,113,-33,2013-11-01,2758,3,Major Market,West,36,1,Beans,Coffee,Amaretto,-83,124,California,130,0,-50,130,59,Regular
1010,213,249,39,2013-11-01,2580,374,Major Market,West,87,1,Beans,Coffee,Colombian,349,664,California,290,450,310,740,139,Regular
1011,951,211,51,2013-11-01,1778,212,Major Market,West,59,1,Beans,Espresso,Caffe Latte,191,451,California,200,210,140,410,83,Regular
1012,916,121,-1,2013-11-01,912,168,Major Market,West,109,1,Beans,Espresso,Caffe Mocha,39,308,California,110,170,40,280,142,Regular
1013,760,81,45,2013-11-01,984,117,Major Market,West,22,1,Leaves,Herbal Tea,Chamomile,125,211,California,70,110,80,180,33,Decaf
1014,510,225,98,2013-11-01,1272,265,Major Market,West,69,1,Leaves,Herbal Tea,Lemon,258,522,California,210,240,160,450,91,Decaf
1015,805,118,80,2013-11-01,930,172,Major Market,West,33,1,Leaves,Tea,Darjeeling,190,309,California,80,130,110,210,44,Regular
1016,435,82,-4,2013-11-01,601,102,Small Market,West,31,1,Beans,Coffee,Decaf Irish Cream,56,196,Utah,90,120,60,210,64,Decaf
1017,509,94,-16,2013-11-01,694,130,Small Market,West,85,1,Beans,Coffee,Decaf Irish Cream,24,239,Washington,110,150,40,260,114,Decaf
1018,971,181,40,2013-11-01,1283,182,Small Market,West,50,1,Beans,Espresso,Decaf Espresso,160,387,Oregon,170,180,120,350,74,Decaf
1019,435,69,8,2013-11-01,1060,81,Small Market,West,21,1,Beans,Coffee,Amaretto,58,160,Utah,80,90,50,170,42,Regular
1020,541,53,-19,2013-11-01,470,75,Small Market,West,17,1,Beans,Coffee,Colombian,21,136,Oregon,60,90,40,150,61,Regular
1021,253,63,4,2013-11-01,446,93,Small Market,West,20,1,Beans,Coffee,Colombian,74,166,Washington,70,110,70,180,43,Regular
1022,775,15,3,2013-11-01,848,24,Small Market,West,4,1,Beans,Espresso,Caffe Mocha,13,42,Nevada,10,20,10,30,15,Regular
1023,801,101,36,2013-11-01,552,130,Small Market,West,33,1,Beans,Espresso,Caffe Mocha,126,246,Utah,90,130,90,220,45,Regular
1024,702,121,19,2013-11-01,912,168,Small Market,West,109,1,Leaves,Herbal Tea,Chamomile,39,308,Nevada,110,150,20,260,142,Decaf
1025,206,130,61,2013-11-01,1134,195,Small Market,West,42,1,Leaves,Herbal Tea,Chamomile,181,346,Washington,120,180,120,300,73,Decaf
1026,702,173,75,2013-11-01,1150,239,Small Market,West,57,1,Leaves,Herbal Tea,Lemon,205,439,Nevada,160,220,130,380,101,Decaf
1027,541,88,34,2013-11-01,561,112,Small Market,West,29,1,Leaves,Herbal Tea,Lemon,104,213,Oregon,80,100,70,180,42,Decaf
1028,775,113,59,2013-11-01,803,165,Small Market,West,36,1,Leaves,Herbal Tea,Mint,159,296,Nevada,100,150,100,250,58,Decaf
1029,775,228,151,2013-11-01,1691,304,Small Market,West,75,1,Leaves,Tea,Darjeeling,291,567,Nevada,160,220,140,380,108,Regular
1030,702,211,110,2013-11-01,1778,212,Small Market,West,59,1,Leaves,Tea,Earl Grey,190,451,Nevada,150,150,80,300,84,Regular
1031,503,78,42,2013-11-01,798,119,Small Market,West,25,1,Leaves,Tea,Earl Grey,92,210,Oregon,50,90,50,140,57,Regular
1032,775,245,-225,2013-11-01,7653,-245,Small Market,West,93,1,Leaves,Tea,Green Tea,-505,34,Nevada,180,-180,-280,0,127,Regular
1033,971,102,62,2013-11-01,666,143,Small Market,West,31,1,Leaves,Tea,Green Tea,132,261,Oregon,70,100,70,170,54,Regular
1034,951,224,-71,2013-12-01,4216,-32,Major Market,West,73,1,Beans,Coffee,Decaf Irish Cream,-221,205,California,260,-40,-150,220,117,Decaf
1035,209,247,111,2013-12-01,1744,329,Major Market,West,81,1,Beans,Espresso,Decaf Espresso,321,614,California,240,310,210,550,113,Decaf
1036,209,127,-41,2013-12-01,2947,-25,Major Market,West,40,1,Beans,Coffee,Amaretto,-131,109,California,150,-30,-90,120,63,Regular
1037,530,279,52,2013-12-01,2642,420,Major Market,West,97,1,Beans,Coffee,Colombian,402,745,California,330,500,350,830,149,Regular
1038,949,250,73,2013-12-01,1820,251,Major Market,West,70,1,Beans,Espresso,Caffe Latte,233,534,California,240,240,160,480,94,Regular
1039,530,135,6,2013-12-01,940,187,Major Market,West,122,1,Beans,Espresso,Caffe Mocha,46,343,California,130,180,40,310,156,Regular
1040,916,86,52,2013-12-01,1003,124,Major Market,West,24,1,Leaves,Herbal Tea,Chamomile,132,224,California,80,110,80,190,35,Decaf
1041,661,241,109,2013-12-01,1321,284,Major Market,West,74,1,Leaves,Herbal Tea,Lemon,279,559,California,220,260,170,480,96,Decaf
1042,323,123,89,2013-12-01,959,179,Major Market,West,34,1,Leaves,Tea,Darjeeling,199,322,California,90,130,110,220,45,Regular
1043,801,68,-11,2013-12-01,619,85,Small Market,West,25,1,Beans,Coffee,Decaf Irish Cream,39,163,Utah,80,100,50,180,59,Decaf
1044,206,105,-20,2013-12-01,716,145,Small Market,West,95,1,Beans,Coffee,Decaf Irish Cream,30,266,Washington,120,170,50,290,125,Decaf
1045,971,153,49,2013-12-01,1319,153,Small Market,West,42,1,Beans,Espresso,Decaf Espresso,129,326,Oregon,150,140,80,290,66,Decaf
1046,360,80,16,2013-12-01,1079,96,Small Market,West,24,1,Beans,Espresso,Decaf Espresso,76,188,Washington,70,100,60,170,45,Decaf
1047,435,63,3,2013-12-01,1075,76,Small Market,West,19,1,Beans,Coffee,Amaretto,53,148,Utah,70,90,50,160,40,Regular
1048,360,72,6,2013-12-01,461,104,Small Market,West,23,1,Beans,Coffee,Colombian,86,188,Washington,80,120,80,200,46,Regular
1049,775,16,5,2013-12-01,851,25,Small Market,West,4,1,Beans,Espresso,Caffe Mocha,15,44,Nevada,10,20,10,30,15,Regular
1050,435,94,44,2013-12-01,540,120,Small Market,West,31,1,Beans,Espresso,Caffe Mocha,114,228,Utah,90,110,70,200,43,Regular
1051,702,135,17,2013-12-01,940,187,Small Market,West,122,1,Leaves,Herbal Tea,Chamomile,47,343,Nevada,120,170,30,290,155,Decaf
1052,253,115,46,2013-12-01,1166,174,Small Market,West,37,1,Leaves,Herbal Tea,Chamomile,156,308,Washington,100,160,110,260,69,Decaf
1053,702,224,118,2013-12-01,1191,310,Small Market,West,73,1,Leaves,Herbal Tea,Lemon,288,569,Nevada,210,280,170,490,116,Decaf
1054,503,81,28,2013-12-01,551,104,Small Market,West,26,1,Leaves,Herbal Tea,Lemon,98,197,Oregon,70,100,70,170,38,Decaf
1055,775,127,61,2013-12-01,830,185,Small Market,West,40,1,Leaves,Herbal Tea,Mint,181,332,Nevada,120,170,120,290,63,Decaf
1056,775,247,169,2013-12-01,1744,329,Small Market,West,81,1,Leaves,Tea,Darjeeling,319,614,Nevada,180,240,150,420,114,Regular
1057,775,250,133,2013-12-01,1820,251,Small Market,West,70,1,Leaves,Tea,Earl Grey,233,534,Nevada,180,180,100,360,94,Regular
1058,971,88,48,2013-12-01,817,133,Small Market,West,29,1,Leaves,Tea,Earl Grey,108,236,Oregon,60,100,60,160,60,Regular
1059,775,294,-285,2013-12-01,8252,-294,Small Market,West,111,1,Leaves,Tea,Green Tea,-605,33,Nevada,210,-210,-320,0,145,Regular
1060,503,134,80,2013-12-01,690,186,Small Market,West,41,1,Leaves,Tea,Green Tea,180,341,Oregon,90,140,100,230,65,Regular
1061,435,20,-22,2013-12-01,218,25,Small Market,West,7,1,Leaves,Tea,Green Tea,-22,48,Utah,10,20,0,30,40,Regular
